employee_id,age,years_experience,monthly_salary,performance_score,hours_worked_per_week,num_projects,satisfaction_score,left_company,salary_per_year_exp,training_investment_score,satisfaction_performance_composite,overwork_flag,department_Finance,department_HR,department_Marketing,department_Operations,department_Sales,education_level_High School,education_level_Master,education_level_PhD,city_Chennai,city_Delhi,city_Hyderabad,city_Mumbai,city_Pune
-1.5276659432053505,-1.0658770047181187,-1.596432331696987,0.0043606525170172255,1.4403357545630957,-0.3484849615908083,3.420164757278537,0.9763652127454685,0,3.559340276587813,-0.5890194418598121,1.8410541655121961,0,0,0,0,0,1,1,0,0,1,0,0,0,0
-1.5242079594076132,-0.5292503466333911,-1.694808506129747,-0.9933370934072402,1.7454686420706573,-0.05798246002090054,1.5948558324205715,-0.8214495823178485,0,2.5212806994088006,0.12522964366400985,0.5362202559262678,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-1.520749975609876,0.2756896404937002,-1.3013038083987065,0.6724750635912939,-1.4362068614729988,-0.2189799339336844,1.3514813091061761,0.34154877100381426,0,0.6120837789134195,-1.0740243171824064,-1.0581105660758316,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.5172919918121386,0.09681408779879103,0.17433880809269545,1.292051929217769,-1.2510839655080241,-0.3533641865703632,0.8647322624773852,0.8126536280719382,0,-0.3125138765506919,0.7171122489624937,-0.6451429208279194,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-1.5138340080144013,-0.3503747939384819,-0.7110467618021458,-0.6295633119106421,1.7379102563068474,0.03923972837601264,-1.5690129706665688,1.6053603646732653,0,-0.2518673421221322,-1.2084980751084944,2.475190259376188,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-1.510376024216664,-0.17149924124357274,-1.596432331696987,0.03147557485535749,0.9500818563779266,-0.3049664164788174,-0.8388894007233826,1.3902854589334694,0,3.58755213226531,2.212088921224793,1.7523470370699739,0,0,1,0,0,0,0,1,0,0,1,0,0,0
-1.5069180404189266,0.3651274168411548,-1.4980561572642268,1.5375611397598974,1.5042781611898524,1.3895251986420598,0.6213577391629899,0.06889059126850428,0,2.276258484289579,0.7368925250587075,1.2063186991587282,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.5034600566211893,0.544002969536064,0.46946733139097585,1.902812289320795,-1.0701945351480349,-2.214470989833652,1.1081067857917806,1.0045054547598495,0,-0.3231110510325109,2.2132220268017977,-0.3460560485801572,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-1.500002072823452,0.4545651931886094,-0.6126705873693856,0.7831323339969235,0.3864605643955734,-0.5746932703031835,0.6213577391629899,0.23820152988948795,0,-0.15007969001549118,0.30483133866481615,0.6015518572789849,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.4965440890257147,0.8123162985784278,0.17433880809269545,0.0043606525170172255,0.8161455085437719,-0.8950436611892427,-0.35214035409459177,0.20415775020406088,0,-0.38302886535153774,-0.19588533918616474,0.8772632024372428,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.4930861052279771,-0.43981257028593657,-1.3013038083987065,-0.9169349158827682,0.7365770920151345,0.18067895757221195,0.37798321584859446,-1.3751341300585664,0,0.19865640123389638,-1.0779321931093986,-0.4976972884171989,0,0,0,0,0,1,1,0,0,0,0,0,1,0
-1.4896281214302398,-1.691941439150301,1.1581005524202967,0.0043606525170172255,-0.29251466838205065,0.04049125029880176,-1.5690129706665688,-1.334041206979261,0,-0.45855317841550997,-1.3062841941948746,-0.982589632402048,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-1.4861701376325025,0.4545651931886094,-0.907799110667666,0.5822746804558773,-1.7786982861543301,1.5661879984545897,-0.10876583078019635,0.12060567739089667,1,-0.006713976765241044,-0.860456221144935,-1.6335081559713258,1,0,1,0,0,0,0,1,0,0,1,0,0,0
-1.4827121538347652,-1.1553147810655733,1.5516052501513373,-0.2331335605979245,0.368827923288664,1.8910168942725305,0.6213577391629899,-0.8193784943520501,0,-0.48343459700338604,-0.1376597722922124,-0.1776323790378305,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-1.4792541700370279,-0.9764392283706641,1.6499814245840976,-0.64169922267764,-0.8792212406279379,-0.7990879719319087,0.8647322624773852,-1.7130348085726328,0,-0.4994260366932354,-1.253857986553308,-1.6329087834818514,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.4757961862392905,0.3651274168411548,0.3710911569582157,-1.3713678751158958,-0.8639601443391511,-0.03519350349024461,-0.5955148774089871,0.12386250757188585,1,-0.4720490843117893,-0.719451492491545,-0.5036910133119437,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-1.4723382024415532,-1.691941439150301,0.567843505823736,-1.8564862890691807,1.7865145489085625,0.15815841950486276,1.1081067857917806,-1.6717471809974302,0,-0.5052988426656764,-1.080305469357298,-0.43536254951185355,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.468880218643816,-1.0658770047181187,-0.12078971520558497,-2.0798480158490618,-0.3270108364123535,-0.8235085203851515,0.13460869253419905,0.05289124049968778,0,-0.47749534919594067,1.067009897886816,-0.06135411607978217,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-1.4654222348460786,0.3651274168411548,-0.8094229362349059,0.606318167398381,1.3408396995582343,0.5848243119224208,1.5948558324205715,0.15544030870852799,1,-0.07008278021118386,-0.8307010471346177,1.1763500746850053,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-1.4619642510483413,-0.7975636756757549,1.1581005524202967,0.14744025766005234,0.1624291684500704,-0.27219486944544735,-0.10876583078019635,0.12386250757188585,0,-0.4534198030322246,0.8955183837481927,0.36360097895761917,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.458506267250604,-0.26093701759102733,0.46946733139097585,-0.523760044749416,0.7076244000093015,-1.0899501417463053,-0.8388894007233826,-0.04282007736329353,0,-0.4378719256829658,0.9826336818101832,0.627924246815862,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-1.4550482834528666,-1.0658770047181187,1.354852901285817,-0.3618298511394325,1.860021902288673,-0.3117540459469993,-0.8388894007233826,-1.55954698706097,0,-0.4801014725679643,-1.1915193356357405,-0.25914703760635854,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.451590299655129,1.3489429566631554,-0.12078971520558497,0.21415658660461837,-1.4513908487725282,-1.0208661090016407,-0.35214035409459177,0.20049433193183788,0,-0.3283198187435947,1.3654360029234267,-1.1288365198338193,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-1.4481323158573918,1.3489429566631554,-0.12078971520558497,-0.18444754013982828,-1.805469748831011,0.9879756317439189,-0.35214035409459177,1.244101074181932,0,-0.3542404215113469,2.4443755645107332,-1.394358532671011,0,0,0,1,0,0,1,0,0,0,0,0,0,0
-1.4446743320596545,1.1700674039682462,-0.4159182385038654,-1.4343475351897585,-0.19628390444427232,1.8420551203535855,0.37798321584859446,1.8057472126450749,0,-0.3970894834548324,-0.2669944057115709,0.9617747234531435,1,0,1,0,0,0,0,1,0,1,0,0,0,0
-1.4412163482619171,-1.3341903337604826,-0.907799110667666,0.9608396031263868,0.6103075549801789,0.20606573174603898,1.1081067857917806,-0.23707531553649164,1,0.0425209925888929,-0.8413094135209048,0.4223394829261177,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.4377583644641798,0.7228785222309732,-1.596432331696987,0.31369838504513076,0.9949186868532105,0.07419573298525449,-0.5955148774089871,-0.6338958245077974,1,3.881192257456201,-1.0948484779440497,0.3312348645259979,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-1.4343003806664425,-1.1553147810655733,0.6662196802564961,0.2730681193259236,1.6236810204391938,0.1148382322035283,0.13460869253419905,1.4805002445664865,1,-0.4170090537020934,1.2849052081356833,2.310962197260183,0,0,0,0,0,1,0,0,1,1,0,0,0,0
-1.4308423968687052,-0.9764392283706641,-0.907799110667666,0.8806609083409699,-0.19462584008442546,1.1317393669145863,-0.5955148774089871,-1.099274312712963,1,0.03209320241550086,-0.8485541515408083,-0.7356481667385649,0,1,0,0,0,0,1,0,0,0,0,0,1,0
-1.4273844130709679,-1.0658770047181187,0.3710911569582157,-0.8743240439188504,-0.8579927268142941,1.1104740654989163,3.420164757278537,0.4303443556600891,1,-0.4474228117443606,-0.520863587507544,-0.35264914596437635,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1.4239264292732305,-0.7081258993283003,-1.3996799828314668,1.280471498266387,-0.154729029129265,-0.14989232503868144,-0.35214035409459177,-0.3258866511874505,0,1.2276591334682425,-0.8597781422169638,-0.15965120435359628,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.4204684454754932,1.2595051803157007,0.7645958546892563,-0.15838624808028237,-0.5159215070880431,0.21373895986618222,0.37798321584859446,-1.6407508179728436,0,-0.4423670200998597,-0.9411119252088838,-1.3691848881130833,0,0,1,0,0,0,1,0,0,0,0,0,0,1
-1.417010461677756,1.1700674039682462,1.0597243779875367,0.9349046616322295,0.14064536087660792,0.6087847743676018,1.3514813091061761,-0.5365707804561802,0,-0.4188501308133927,-0.20498587216683153,-0.10091270038509771,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.4135524778800184,0.2756896404937002,1.5516052501513373,0.0043606525170172255,0.4008587617763238,-1.1591253461807955,-1.082263924037778,-0.832479182978834,1,-0.47594665657569746,0.3791969684627155,-0.16984053667466187,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.410094494082281,0.3651274168411548,0.46946733139097585,-1.11363139099111,0.4837308329142717,1.1617331416329022,-1.5690129706665688,0.6851525754466338,0,-0.4657689517371578,-0.3126844345292127,0.9587778610057714,0,0,0,1,0,0,0,0,1,0,1,0,0,0
-1.4066365102845437,1.5278185093580645,-0.7110467618021458,0.5249653952841131,0.5760469197731293,1.677415999148866,-1.5690129706665688,1.6324471015139033,0,-0.13174382911154914,-1.315447181813644,1.5893177199329172,1,0,0,1,0,0,0,1,0,1,0,0,0,0
-1.4031785264868064,1.3489429566631554,-1.2029276339659465,0.3372388978859181,-0.921145685448505,1.1147528951042651,1.3514813091061761,-0.8223150700057352,0,0.2994975216125916,0.38867222927199807,-1.0551137036284592,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.399720542689069,0.18625186414624562,-0.022413540772824828,0.022674884043897416,0.722118874220036,-1.2656802842539734,-1.082263924037778,1.1372543814120017,0,-0.35614085658893485,-1.1922331029283417,1.4202946779011156,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-1.3962625588913318,0.6334407458835186,0.27271498252545556,-0.10984475983929924,-1.4911287413411607,-1.9810137123535305,0.6213577391629899,-1.589266288485408,0,-0.39992117018372236,-0.939300740703908,-1.9661598876296584,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-1.3928045750935945,1.3489429566631554,1.5516052501513373,-0.10083339365183956,-0.9969679431908205,0.6641547414751167,-0.5955148774089871,0.15157184646099736,0,-0.4792633131827311,-0.19324440020353983,-0.6241648836963128,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.3893465912958571,-1.691941439150301,-0.12078971520558497,0.8542243682253085,1.4833762986388754,-0.7863554613989655,-1.082263924037778,-0.1715711190750684,0,-0.28669721225597294,-0.5763143840515087,0.9971377003321376,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.3858886074981198,1.3489429566631554,0.6662196802564961,0.6046898198327425,0.9583609095284725,0.24784973382640602,0.37798321584859446,1.579231493951181,0,-0.40263249344884294,2.3770851530007446,1.8728209074543432,0,0,1,0,0,0,0,0,1,0,0,0,0,1
-1.3824306237003825,1.5278185093580645,-0.6126705873693856,0.022852584725604166,1.0428814276756413,1.4802338386285872,0.13460869253419905,0.9745708035927428,0,-0.22199213027566322,1.3004118025674467,1.5593490954591935,1,0,0,0,0,0,0,0,1,0,0,0,0,0
