employee_id,age,years_experience,monthly_salary,performance_score,hours_worked_per_week,num_projects,training_hours,satisfaction_score,department,education_level,city,left_company
1063.0,44.0,4.0,87833.74874309299,1.9531522396338188,43.51506025665663,13.0,11.0,3.363218134071664,Engineering,Bachelor,Hyderabad,0.0
1064.0,42.0,19.0,99492.54174452664,2.3934575133794787,42.42635025742853,11.0,71.0,3.885796628438288,Engineering,Master,Hyderabad,0.0
1065.0,37.0,10.0,63332.84055545303,9.502626329047716,45.607019119678505,1.0,4.0,4.765115715627192,Marketing,Bachelor,Delhi,0.0
1066.0,39.0,1.0,75771.83880454066,7.628817055013133,42.81844334278031,4.0,105.0,4.526541396701642,HR,Master,Delhi,0.0
1067.0,45.0,2.0,104112.37380162234,8.946944423467958,56.54631642905554,10.0,91.0,3.0607689045528548,Finance,Bachelor,Bangalore,0.0
1068.0,47.0,22.0,110985.43150038,2.8236937072180885,27.348649212930138,12.0,116.0,4.09861047917207,HR,High School,Bangalore,0.0
1069.0,46.0,11.0,89916.02502120807,6.288272839984617,40.63325931223138,10.0,68.0,3.24857901531034,Engineering,Bachelor,Mumbai,0.0
1070.0,50.0,19.0,75261.60789643048,7.310256349757263,38.0379502118622,6.0,48.0,3.2108155601821604,Finance,Bachelor,Hyderabad,0.0
1071.0,36.0,4.0,57925.269306301765,7.121006969022754,46.75288480027528,9.0,25.0,1.4589678333527676,Sales,High School,Mumbai,0.0
1072.0,22.0,29.0,75261.60789643048,4.673365217800283,45.61715828706501,1.0,4.0,1.5045506320646085,Finance,Master,Mumbai,0.0
1073.0,46.0,8.0,86136.41681549996,1.1385540252217763,57.97754481239543,7.0,21.0,3.1181344600898298,HR,Master,Delhi,1.0
1074.0,28.0,33.0,70792.59682877909,6.246334511238368,60.60913638638236,10.0,78.0,2.0754461799160264,Marketing,High School,Mumbai,0.0
1075.0,30.0,34.0,63104.474908886754,3.2779138526164786,38.81533235543615,11.0,12.0,1.0841476098418743,Sales,Bachelor,Mumbai,0.0
1076.0,45.0,21.0,49374.0465304629,3.314211584153503,45.00400052026904,5.0,27.0,3.121747136518133,HR,Bachelor,Chennai,1.0
1077.0,22.0,23.0,40245.40489897416,9.618229135754357,46.57043533539484,12.0,32.0,1.1299463867606598,Sales,Bachelor,Bangalore,0.0
1078.0,29.0,16.0,36042.32973357674,4.591317858781912,38.617490013301314,8.0,106.0,3.0430214402459805,Finance,PhD,Bangalore,0.0
1079.0,45.0,9.0,86588.85145734523,8.55821445997984,50.02705628830098,14.0,22.0,3.156775176509257,Engineering,Master,Hyderabad,1.0
1080.0,32.0,29.0,77953.98650453554,5.755425702923461,43.08394104988045,7.0,96.0,3.121747136518133,HR,Bachelor,Bangalore,0.0
1081.0,38.0,22.0,65323.77736917807,7.052144482225259,36.458921195192175,4.0,106.0,2.9368525573905666,Marketing,Master,Pune,0.0
1082.0,29.0,31.0,68370.87404550723,9.793062589950493,42.76345356586766,4.0,17.0,1.2544057455111894,Finance,Bachelor,Hyderabad,0.0
1083.0,56.0,16.0,79209.41083060969,1.917037907856431,37.01860341807481,6.0,113.0,3.2067518712258467,HR,High School,Chennai,0.0
1084.0,56.0,16.0,71708.73857982812,1.074879480044728,53.29317463535405,6.0,116.0,4.364384682464406,Marketing,High School,Bangalore,0.0
1085.0,54.0,13.0,48188.93639992344,4.902245133693529,60.21247404090936,9.0,29.0,4.987397137125759,HR,Master,Chennai,0.0
1086.0,26.0,8.0,93260.004405486,6.820681378392231,46.95855499115632,12.0,25.0,2.72137269475629,Finance,Master,Bangalore,1.0
1087.0,49.0,1.0,81082.52341339618,7.735459147086082,45.8902141444262,5.0,15.0,2.28119496998697,HR,High School,Bangalore,1.0
1088.0,28.0,24.0,80317.96959627696,9.23093797463703,46.21947813499349,8.0,76.0,4.626613187807996,Sales,PhD,Chennai,1.0
1089.0,30.0,8.0,91751.25406716744,4.90618875437883,54.45787223150652,5.0,38.0,1.7649685163044857,Finance,High School,Mumbai,1.0
1090.0,29.0,21.0,58727.09287880651,3.3284047793989684,54.285592028777465,21.5,32.0,3.4617156601317065,HR,Bachelor,Mumbai,1.0
1091.0,33.0,3.0,99274.62875451685,5.001081264446922,44.07477145161416,6.0,25.0,2.622857696723791,Engineering,PhD,Mumbai,0.0
1092.0,55.0,25.0,72199.14296115524,4.1420035579669925,47.02071941903273,9.0,47.0,1.1643294598222211,HR,High School,Pune,0.0
1093.0,54.0,28.0,92771.9776066175,5.703614038532304,50.22117125741663,13.0,64.0,2.389153897222791,Sales,PhD,Mumbai,0.0
1094.0,44.0,33.0,75261.60789643048,6.322518210910398,35.89850034759413,3.0,112.0,2.0609140900106984,Marketing,PhD,Bangalore,1.0
1095.0,45.0,22.0,54223.963439948886,6.519625163986412,54.70086589936365,1.0,37.0,3.7443646157739474,Marketing,PhD,Delhi,0.0
1096.0,58.0,10.0,85058.00809828272,6.73919422206342,58.87865512981782,1.0,1.0,4.795161990767673,Marketing,Master,Chennai,0.0
1097.0,56.0,5.0,81525.4934169337,3.178198719827895,54.32025683871566,13.0,112.0,2.072188749514551,Engineering,High School,Delhi,0.0
1098.0,43.0,17.0,75606.23314988684,7.086618842632652,35.03524870708356,3.0,5.0,4.245863756606727,Sales,Master,Pune,0.0
1099.0,48.0,20.0,73112.56499929237,1.822523376985988,29.23999635664901,10.0,45.0,1.221439267753638,Finance,Master,Delhi,0.0
1100.0,56.0,33.0,73282.13500564417,2.9978593848298045,50.66974938814345,5.0,49.0,3.1524840401592527,Marketing,Bachelor,Hyderabad,0.0
1101.0,22.0,16.0,91253.78851287992,8.897230419890338,38.91848440830331,3.0,37.0,2.7940339799201492,Sales,Bachelor,Mumbai,0.0
1102.0,56.0,24.0,86558.2102758302,7.648508356539097,47.29706683298389,9.0,105.0,4.736131964522557,HR,PhD,Pune,0.0
1103.0,58.0,11.0,75609.5770053133,7.849536055927266,57.28118976006039,8.0,87.0,4.065405122229561,Engineering,PhD,Bangalore,0.0
1104.0,35.0,22.0,45161.277070572505,3.235386343328202,39.74435858881272,3.0,17.0,3.63179964481837,Sales,Bachelor,Mumbai,0.0
1105.0,24.0,21.0,84888.86828167237,2.929658346938481,41.97956274872832,9.0,26.0,4.295585526498657,Sales,Bachelor,Mumbai,0.0
1106.0,22.0,20.0,89472.2723835556,3.437256952332753,47.21378378070653,13.0,40.0,3.5900791822806526,Finance,High School,Delhi,0.0
1107.0,26.0,26.0,121008.2017089394,3.2280379325189776,34.619922880142155,6.0,71.0,4.875777588697165,Sales,PhD,Hyderabad,0.0
1108.0,47.0,30.0,75261.60789643048,7.48092254587912,38.93715043195299,13.0,91.0,3.855831791459086,Finance,PhD,Mumbai,1.0
1109.0,35.0,5.0,37016.47224169065,5.130464649371383,45.19886003001015,7.0,73.0,4.698634438328988,Engineering,Bachelor,Chennai,0.0
1110.0,48.0,26.0,76568.58798037286,7.594601273075487,42.59636104945799,4.0,16.0,3.068527568042552,Engineering,High School,Chennai,0.0
1111.0,30.0,33.0,111227.50057329962,6.460585522456928,49.86726203039381,4.0,118.0,1.4682576519274506,HR,Bachelor,Mumbai,0.0
1112.0,36.0,11.0,87470.97713803274,7.055845017382718,67.12783691551414,12.0,61.0,3.1127108856920684,Finance,Bachelor,Delhi,0.0
1113.0,36.0,6.0,81573.04320746419,5.079222617241047,45.793106715345,13.0,28.0,1.5074913122523732,Finance,Master,Delhi,1.0
1114.0,47.0,9.0,93004.57317830472,9.563416391591083,38.26630443169593,2.0,57.0,3.36997391670562,Marketing,PhD,Bangalore,0.0
1115.0,34.0,16.0,62552.43610018394,8.546426504587224,56.34592283806052,5.0,69.0,2.929972242110652,Marketing,High School,Pune,0.0
1116.0,53.0,25.0,84561.79993254913,4.256954116110223,32.28945219743823,8.0,77.0,3.490301591331127,HR,Master,Pune,0.0
1117.0,53.0,20.0,69990.63922016179,8.406854245375907,33.88873463176714,7.0,21.0,1.0401879242193264,Engineering,PhD,Pune,1.0
1118.0,25.0,27.0,74607.5302837905,9.394394573194852,40.23917249081821,7.0,117.0,1.7793619666214564,Operations,Bachelor,Hyderabad,1.0
1120.0,58.0,0.0,56465.73795015637,2.8025381608086333,40.04741810786233,3.0,25.0,4.802014246356539,Sales,PhD,Bangalore,0.0
1121.0,44.0,25.0,100759.64947603876,6.551052470672871,44.74790140461582,5.0,38.0,2.5344361614206337,Engineering,Bachelor,Chennai,1.0
1122.0,36.0,28.0,66543.76077828913,7.685933443011451,47.19793522197076,13.0,11.0,2.6974881042145387,Operations,Master,Pune,0.0
1123.0,50.0,20.0,75261.60789643048,7.641256540186228,53.5516762822011,1.0,98.0,3.8587843560264887,Sales,High School,Chennai,1.0
1124.0,57.0,10.0,46989.84079450114,5.693041217501921,45.72950619075026,7.0,13.0,3.0430214402459805,Finance,PhD,Chennai,0.0
1125.0,34.0,10.0,89396.74581742781,1.6161284740022026,40.50443001843919,9.0,21.0,2.195704600393333,Engineering,Master,Mumbai,0.0
1126.0,53.0,34.0,123101.78402911697,4.34001644587115,53.117163091515295,1.0,50.0,2.643265582269711,HR,Bachelor,Hyderabad,0.0
1127.0,28.0,33.0,75261.60789643048,9.286899476170216,38.45827619415896,13.0,22.0,1.8707991954289296,Finance,Bachelor,Bangalore,0.0
1128.0,43.0,23.0,52795.532269808,6.260040187816834,31.939178034501417,2.0,47.0,4.864085836520834,Finance,PhD,Hyderabad,0.0
1129.0,49.0,21.0,80559.66129485417,5.84498748930142,54.64764814323634,3.0,70.0,1.522537526229439,Sales,Bachelor,Mumbai,1.0
1130.0,23.0,4.0,104096.21289983483,3.419681629439742,54.134825958487774,3.0,103.0,2.4873471382656778,Finance,High School,Bangalore,0.0
1131.0,27.0,32.0,46002.86869038188,4.31604027924921,38.66161286236715,8.0,49.0,1.1033558888800448,Marketing,PhD,Bangalore,0.0
1132.0,49.0,19.0,52873.836375433166,3.94797076095343,41.8072091694326,7.0,88.0,1.8871179677341856,Engineering,Master,Delhi,0.0
1133.0,49.0,18.0,65916.20883376969,6.998167427741522,37.66457963736056,6.0,12.0,4.121884553520619,Marketing,PhD,Hyderabad,0.0
1134.0,41.0,34.0,58593.12350938609,8.086483240770995,47.61299374052107,10.0,84.0,1.8047009291555176,Sales,PhD,Hyderabad,1.0
1135.0,51.0,16.0,58656.290667820096,5.089108807608897,58.85639433094465,10.0,104.0,1.3202536101158624,Operations,Master,Delhi,1.0
1136.0,32.0,33.0,33117.58744672446,6.672224975105421,50.62305438876098,11.0,9.0,2.897812719378093,Sales,Bachelor,Chennai,0.0
1137.0,49.0,8.0,86781.13894811735,3.235452478688868,53.28579714066426,4.0,116.0,1.039876938938074,Engineering,Master,Mumbai,1.0
1139.0,54.0,1.0,75261.60789643048,4.848412003330036,44.99904681152725,1.0,8.0,4.230503478251901,HR,Bachelor,Delhi,1.0
1140.0,22.0,8.0,104143.91519912492,5.550037464783358,53.66672350329053,11.0,78.0,4.085893379438426,Sales,PhD,Bangalore,0.0
1141.0,48.0,8.0,108621.84629860974,3.6359073280915015,50.9602445033024,2.0,51.0,4.660555281619584,Engineering,Bachelor,Pune,1.0
1142.0,34.0,16.0,59981.88900439772,9.42652559322034,56.51556572122509,14.0,1.0,4.418061743642998,HR,Bachelor,Delhi,0.0
1143.0,24.0,0.0,98330.97181954012,1.5760571194775883,41.32360847070595,4.0,24.0,3.732702252959272,Finance,High School,Pune,0.0
1144.0,27.0,24.0,63540.04390018108,6.049637103442477,31.09510688363691,3.0,12.0,1.2093314292026514,Operations,Bachelor,Chennai,1.0
1145.0,29.0,24.0,78622.33020422122,3.631447993709738,53.36200811898462,1.0,97.0,4.13139447194663,Sales,Bachelor,Mumbai,0.0
1146.0,48.0,34.0,58284.75729958182,4.9952750905574,47.798156164848464,5.0,50.0,4.382043243362242,Operations,Bachelor,Pune,0.0
1147.0,30.0,2.0,119285.03046924552,1.1972199589750807,42.63163119743011,7.0,57.0,4.196328583087817,Engineering,PhD,Chennai,1.0
1148.0,58.0,29.0,69079.65545340204,3.7094147005088174,43.07877750154007,2.0,33.0,3.0339161412321043,Operations,Bachelor,Pune,1.0
1149.0,54.0,33.0,77528.98045646925,6.2229813845470066,65.43749060721693,5.0,34.0,1.9316073545979269,Operations,Master,Bangalore,0.0
1150.0,45.0,11.0,61241.25225072346,1.505584696126951,39.86244277972583,6.0,101.0,4.381319902754907,Engineering,Bachelor,Bangalore,1.0
1151.0,36.0,18.0,112226.3119447279,5.419861564448486,38.17357354538933,11.0,2.0,3.908651238960554,Engineering,High School,Bangalore,0.0
1152.0,53.0,16.0,112732.2929217882,9.343995659725843,45.68227386794681,7.0,105.0,4.923044697555406,Sales,Bachelor,Bangalore,0.0
1153.0,53.0,9.0,107618.5836252588,1.948538962970247,54.44392702378369,1.0,119.0,1.6227703910237317,Operations,Bachelor,Delhi,1.0
1154.0,45.0,11.0,94128.80696695244,4.140309035464523,63.22721589223382,7.0,58.0,1.90265833220822,HR,PhD,Bangalore,0.0
1155.0,33.0,15.0,62504.20906131895,4.687039480383934,50.25891970711657,4.0,69.0,1.8471925995260108,Engineering,Master,Bangalore,0.0
1156.0,23.0,23.0,91557.00191924836,6.896563430719042,34.83673004816456,8.0,118.0,4.170159070485347,Finance,Bachelor,Delhi,0.0
1157.0,24.0,18.0,74859.14402150529,6.507495176612476,60.76691416574239,13.0,47.0,1.7476291858004729,Operations,Master,Bangalore,0.0
1158.0,58.0,7.0,101248.17243485263,2.4354303628722245,44.84425040738322,4.0,63.0,1.2666393192932244,Engineering,High School,Chennai,0.0
1159.0,38.0,30.0,97318.04106730723,2.444163528441038,38.29832454484024,6.0,112.0,4.9942432263425145,HR,PhD,Chennai,1.0
1160.0,23.0,20.0,62014.68843848151,1.634427510788302,36.364860343205166,9.0,18.0,1.0992688457805966,Sales,Master,Hyderabad,1.0
1161.0,23.0,16.0,93956.51605674432,2.670820344111187,51.69062975468365,5.0,66.0,4.340976240635463,Operations,PhD,Chennai,0.0
1162.0,49.0,22.0,88640.68900087853,6.977974464900714,46.91063508949131,14.0,81.0,2.461467366202611,Engineering,Bachelor,Mumbai,1.0
1164.0,58.0,5.0,75261.60789643048,8.327131170320456,55.292024952575446,4.0,72.0,3.21848196484458,Finance,PhD,Mumbai,0.0
1165.0,53.0,7.0,66364.08422719588,7.166208788870357,38.58276326792285,8.0,115.0,4.606524917945441,Finance,Bachelor,Delhi,1.0
1166.0,54.0,24.0,57279.15091336653,1.993886770699924,55.92923702618919,13.0,75.0,4.704771945658507,Operations,Master,Chennai,0.0
1167.0,22.0,17.0,58134.78791412515,3.6026870166635483,40.84674141765048,9.0,4.0,1.036392725123104,Engineering,High School,Mumbai,0.0
1168.0,40.0,24.0,72295.14208735937,4.086361743893491,62.312058991298855,4.0,66.0,1.301648703971153,Operations,High School,Hyderabad,0.0
1169.0,23.0,11.0,84601.19160173366,3.249612517578591,49.78991212794512,3.0,10.0,2.001434918283422,Engineering,Master,Delhi,0.0
1170.0,47.0,14.0,47690.7595561564,5.635050937387508,37.638091761788985,8.0,93.0,3.677261665454007,Finance,Master,Hyderabad,1.0
1171.0,53.0,25.0,75261.60789643048,5.819984333917053,28.796655333436163,14.0,67.0,4.553088786046024,HR,High School,Chennai,0.0
1172.0,27.0,25.0,86535.16132386144,4.211973776539992,51.47139777823209,5.0,68.0,2.839767805175851,Marketing,PhD,Bangalore,0.0
1173.0,53.0,31.0,112236.11567339263,4.184102428627924,42.00655779207853,2.0,0.0,3.4278924650970617,Marketing,High School,Hyderabad,0.0
1174.0,25.0,9.0,53466.1966154974,8.457000381154732,43.755474443825314,10.0,90.0,3.1464598146639418,Engineering,Master,Bangalore,0.0
1175.0,32.0,15.0,75261.60789643048,8.10363563487717,51.12956807339286,9.0,91.0,4.219867335526741,Finance,PhD,Delhi,0.0
1176.0,38.0,6.0,80233.25945392958,7.974252252084766,53.08331061000524,3.0,62.0,4.869312445413879,Sales,Bachelor,Hyderabad,0.0
1177.0,59.0,16.0,97948.18660383212,5.939860173394108,54.789682725354325,12.0,28.0,2.07439573165839,Sales,High School,Hyderabad,1.0
1178.0,45.0,22.0,68915.52237656372,9.575335153022554,35.601269532936506,2.0,81.0,2.9793038064021853,Marketing,Master,Pune,1.0
1179.0,26.0,25.0,98972.82743982102,3.9406828782703673,56.40715799699671,1.0,11.0,1.3444644420254952,HR,Bachelor,Delhi,0.0
1180.0,55.0,20.0,36252.7536704708,4.1898245391374935,40.36763731065481,14.0,76.0,3.2365466258518736,Marketing,High School,Delhi,0.0
1181.0,27.0,21.0,49933.03613756228,5.550707380797629,26.950000522014182,8.0,40.0,3.0111337673867222,Engineering,High School,Mumbai,0.0
1182.0,43.0,6.0,75261.60789643048,9.47008731280306,35.572477225119634,11.0,1.0,1.5777459366203104,HR,PhD,Chennai,1.0
1183.0,32.0,13.0,46783.51003824249,8.886874898280805,46.74420073706052,3.0,36.0,2.7682648524723,Sales,Master,Hyderabad,1.0
1184.0,37.0,14.0,51510.58946466567,1.923111663252308,37.169486031350885,7.0,44.0,2.336418608346253,Finance,Bachelor,Hyderabad,0.0
1185.0,54.0,6.0,75261.60789643048,4.534576689442746,44.29564424659165,1.0,79.0,3.0873235012207574,Finance,High School,Delhi,0.0
1186.0,30.0,8.0,90428.77983831648,5.9803407077479465,47.70601990023343,1.0,47.0,3.3426173417151968,Engineering,PhD,Delhi,0.0
1188.0,37.0,22.0,78405.96724324788,4.085549074266693,41.04516529714626,9.0,98.0,4.044023931798222,Engineering,Bachelor,Delhi,0.0
1189.0,50.0,28.0,95659.27894305612,8.729350940513392,34.994431496094194,12.0,21.0,3.8520571674469632,Finance,High School,Bangalore,0.0
1190.0,24.0,17.0,71101.09583142083,7.092467046971536,45.17555046572266,8.0,99.0,2.465145544826089,Sales,Bachelor,Bangalore,0.0
1191.0,41.0,30.0,67623.3954081492,8.541175373666231,28.48034089932212,12.0,10.0,1.211743742275273,Finance,High School,Pune,0.0
1193.0,40.0,34.0,71157.7789455712,6.147112219703574,37.57772712751391,3.0,57.0,4.82070064191253,Operations,PhD,Bangalore,0.0
1194.0,47.0,17.0,102809.99562481494,6.393958995184017,43.08498518792868,6.0,45.0,1.9606063840880568,Finance,Bachelor,Chennai,0.0
1196.0,40.0,13.0,73967.1168966983,2.4432886550776884,52.67965339546996,3.0,34.0,1.7352515579272598,Operations,Master,Bangalore,0.0
1197.0,41.0,30.0,75261.60789643048,7.062808757274169,57.6678182179968,13.0,111.0,3.3077444933793587,HR,PhD,Pune,0.0
1198.0,53.0,23.0,67430.91896307081,2.6132793016535265,36.05776927810424,12.0,117.0,1.6193655785898198,Marketing,High School,Delhi,0.0
1199.0,28.0,34.0,27148.633442009566,7.245546314591412,60.94266100216024,4.0,14.0,3.0430214402459805,Finance,High School,Bangalore,0.0
1200.0,54.0,33.0,71781.90183901614,3.066383446785718,38.76563520382855,1.0,59.0,3.788052055737052,Engineering,High School,Pune,0.0
1201.0,39.0,2.0,93003.53973824932,6.782152564378313,46.38021426338472,5.0,94.0,3.2404639320373936,Finance,Bachelor,Chennai,0.0
1202.0,22.0,25.0,90562.18372252036,2.487560411286617,49.08690391318654,1.0,41.0,2.545850257311741,Engineering,Master,Delhi,0.0
